usar,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,individualCount,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,scientificNameAuthorship,vernacularName,taxonRemarks,identifiedBy,geodeticDatum,decimalLatitude,decimalLongitude,continent,countryCode,country,stateProvince,waterBody,eventDate,locality,recordedBy,samplingProtocol,associatedSequences,agua
TRUE,,14300,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gouldingi, Fink & Machado-Allison, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gouldingi,species,,"Fink & Machado-Allison, 1992",Piranha branca,,"Andrade, M.",WGS84,-1.83191,-57.0733,South America,BR,Brazil,Amazonas,Nhamundá,2013-11-20,Baixo rio Nhamundá,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 046323,14369,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Andrade, M.",WGS84,-1.67511,-57.47677,South America,BR,Brazil,Amazonas,Nhamundá,2013-11-25,Com. Chave - rio Nhamundá,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 046243,PITI26,,CTGA,1,PreservedSpecimen,Other material,"Catoprion mento, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Catoprion,mento,species,,"Cuvier, 1819",Piranha queixo de velha,,"Machado, V.",WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
FALSE,INPA-ICT 046243,PITI27,,CTGA,1,PreservedSpecimen,Other material,"Catoprion mento, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Catoprion,mento,species,,"Cuvier, 1819",Piranha queixo de velha,,"Machado, V.",WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046157,PITI97,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046157,PITI98,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046157,PITI99,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046157,PITI100,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046157,PITI101,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046157,PITI123,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046157,PITI134,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
FALSE,INPA-ICT 046157,PITI135,,CTGA,1,PreservedSpecimen,Other material,"Mylesinus paraschomburgkii, Jégu, Santos & Ferreira, 1989",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylesinus,paraschomburgkii,species,,"Jégu, Santos & Ferreira, 1989",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.","Tarrafa, redinha e zagaia",,Black
TRUE,INPA-ICT 046133,PITI164,,CTGA,1,PreservedSpecimen,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Zagaia,,Black
TRUE,INPA-ICT 046133,PITI165,,CTGA,1,PreservedSpecimen,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Zagaia,,Black
FALSE,INPA-ICT 046223,PITI177,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus cf. eigenmanni, Norman, 1929",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,eigenmanni,species,cf.eigenmanni,"Norman, 1929",Piranha,,"Machado, V.",WGS84,-1.11277,-59.60694,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,"Rio Pitinga, na foz do rio Pitinguinha","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046107,PITI72,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Zagaia,,Black
TRUE,INPA-ICT 046232,PITI186,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,JL Birindelli et al.,WGS84,-1.11277,-59.60694,South America,BR,Brazil,Amazonas,Uatumã,2014-09-22,"Rio Pitinga, na foz do rio Pitinguinha","L. Rapp Py-Daniel, et al.",Redinha,,Black
TRUE,INPA-ICT 046245,PITI21,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046245,PITI22,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046245,PITI23,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046245,PITI24,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046245,PITI25,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-1.52194,-59.82138,South America,BR,Brazil,Amazonas,Uatumã,2014-09-18,"Base Waba Rebio Uatumã, dentro do reservatório da UHE","L. Rapp Py-Daniel, et al.",Malhadeira,,Black
TRUE,INPA-ICT 046138,PITI37,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Redinha e zagaia,,Black
TRUE,INPA-ICT 046138,PITI39,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Redinha e zagaia,,Black
TRUE,INPA-ICT 046138,PITI40,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Redinha e zagaia,,Black
TRUE,INPA-ICT 046138,PITI41,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Redinha e zagaia,,Black
TRUE,INPA-ICT 046138,PITI83,,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,JL Birindelli et al.,WGS84,-0.88777,-59.57444,South America,BR,Brazil,Amazonas,Uatumã,2014-09-19,Corredeira 40 ilhas - rio Pitinga,"L. Rapp Py-Daniel, et al.",Redinha e zagaia,,Black
TRUE,INPA-ICT 052514,15293,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus micans, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,micans,species,,"Lütken, 1875",Pacu,,"Andrade, M.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 052514,15294,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus micans, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,micans,species,,"Lütken, 1875",Pacu,,"Andrade, M.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 052514,15295,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus micans, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,micans,species,,"Lütken, 1875",Pacu,,"Andrade, M.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 052514,15296,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus micans, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,micans,species,,"Lütken, 1875",Pacu,,"Andrade, M.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 052514,15297,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus micans, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,micans,species,,"Lütken, 1875",Pacu,,"Andrade, M.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056740,15290,UFAM,CTGA,1,,Other material,"Piaractus mesopotamicus, Holmber, 1887",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Piaractus,mesopotamicus,species,,"Holmber, 1887",Caranha,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15291,UFAM,CTGA,1,,Other material,"Piaractus mesopotamicus, Holmber, 1887",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Piaractus,mesopotamicus,species,,"Holmber, 1887",Caranha,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15292,UFAM,CTGA,1,,Other material,"Piaractus mesopotamicus, Holmber, 1887",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Piaractus,mesopotamicus,species,,"Holmber, 1887",Caranha,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15332,UFAM,CTGA,1,PreservedSpecimen,Other material,"Piaractus mesopotamicus, Holmber, 1887",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Piaractus,mesopotamicus,species,,"Holmber, 1887",Caranha,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15333,UFAM,CTGA,1,PreservedSpecimen,Other material,"Piaractus mesopotamicus, Holmber, 1887",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Piaractus,mesopotamicus,species,,"Holmber, 1887",Caranha,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056741,15283,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056741,15284,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056741,15285,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15286,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15287,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15288,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15289,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus piraya, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,piraya,species,,"Cuvier, 1819",Piranha do São Francisco,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15280,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus brandti, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,brandtii,species,,"Lütken, 1875",Pirambeba,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,,15281,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus brandti, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,brandtii,species,,"Lütken, 1875",Pirambeba,,"Machado, V.",WGS84,-14.35096,-43.78833,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-11,rio São Francisco prox a Malhada,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056739,15282,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus brandti, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,brandtii,species,,"Lütken, 1875",Pirambeba,,"Machado, V.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056739,15305,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus brandti, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,brandtii,species,,"Lütken, 1875",Pirambeba,,"Machado, V.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,,15330,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus brandti, Lütken, 1875",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,brandtii,species,,"Lütken, 1875",Pirambeba,,"Machado, V.",WGS84,-14.33722,-43.82527,South America,BR,Brazil,Minas Gerais/Bahia,São Francisco,2015-03-12,rio São Francisco na foz do rio Carinhanha,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 046301,11589,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Andrade, M.",WGS84,-4.55244,-56.28869,South America,BR,Brazil,Pará,Tapajós,2012-11-24,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado,Linha e anzol,,Clear
TRUE,INPA-ICT 046301,11590,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Andrade, M.",WGS84,-4.55244,-56.28869,South America,BR,Brazil,Pará,Tapajós,2012-11-24,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado,Linha e anzol,,Clear
TRUE,INPA-ICT 046301,11591,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Andrade, M.",WGS84,-4.55244,-56.28869,South America,BR,Brazil,Pará,Tapajós,2012-11-24,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado,Linha e anzol,,Clear
TRUE,INPA-ICT 046301,11592,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Andrade, M.",WGS84,-4.55244,-56.28869,South America,BR,Brazil,Pará,Tapajós,2012-11-24,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado,Linha e anzol,,Clear
